city_codes,district_codes,room_number,house_type_codes,year,floor,elevator,plot,condition,EEC_codes,m^2,€/m^2
1,0,3,2,1987.0,0.5,0,0,1,16,75,3493.0
1,2,3,2,2018.0,0.5,0,0,2,11,92.5,3816.0
1,2,3,2,2014.0,-0.5,0,0,2,10,69.5,4201.0
1,3,3,0,1966.0,0.5,1,1,1,14,67,5448.0
1,3,3,0,1966.0,0.75,0,1,2,27,68,4926.0
1,3,3,0,1962.0,0.5,1,1,2,19,69,5812.0
1,3,3,0,1963.0,0.63,1,1,1,34,70,5171.0
1,3,3,0,1960.0,0.67,1,1,1,23,58.5,5453.0
1,3,3,0,1952.0,0.8,0,1,2,19,74,5802.0
1,3,3,0,1962.0,1.0,1,1,2,19,52.5,7486.0
1,4,3,0,2013.0,0.63,1,0,2,10,85.5,4444.0
1,4,3,0,2007.0,0.86,1,1,1,20,78.5,6115.0
1,4,3,0,2015.0,0.56,1,1,2,7,87,6230.0
1,4,3,0,2001.0,0.17,1,1,2,27,74,6014.0
1,7,3,0,2002.0,0.4,1,1,2,25,87.5,4800.0
1,7,3,0,2000.0,0.8,1,1,2,19,87,5977.0
1,7,3,0,2001.0,0.14,1,1,2,9,75.5,4477.0
1,7,3,0,2004.0,0.83,1,1,1,27,85.5,2924.0
1,7,3,0,2005.0,0.5,1,1,2,16,69,4638.0
1,7,3,0,2017.0,0.57,1,1,2,8,69.5,5468.0
1,7,3,0,2005.0,0.33,1,1,1,16,69,4348.0
1,7,3,0,2004.0,0.5,1,1,0,27,80,5150.0
1,7,3,0,2006.0,1.0,1,1,2,17,83.5,4491.0
1,7,3,0,2001.0,1.0,1,1,1,20,64,4844.0
1,7,3,0,2006.0,1.0,1,1,2,16,84,3988.0
1,7,3,0,2003.0,0.5,1,1,1,27,60,4717.0
1,7,3,0,2005.0,1.0,1,1,2,16,63.5,4803.0
1,7,3,0,2004.0,0.86,1,1,2,17,82,3939.0
1,12,3,0,1961.0,0.25,1,1,2,14,67,8537.0
1,12,3,0,1910.0,0.75,0,1,2,27,86.3,11796.0
1,12,3,0,1914.0,1.0,1,1,0,31,91,14945.0
1,18,3,0,1958.0,1.0,0,1,2,27,62,5855.0
1,19,3,0,1959.0,0.75,0,1,1,23,66,4485.0
1,20,3,0,1958.0,0.67,0,0,2,19,59,4814.0
1,20,3,0,1957.0,1.0,0,1,2,34,67,5316.0
1,20,3,0,2021.0,1.0,1,0,2,10,79,5190.0
1,20,3,0,1958.0,1.0,0,1,2,31,64,4906.0
1,20,3,0,1958.0,0.67,0,0,2,19,59,5508.0
1,20,3,0,1960.0,0.75,0,1,1,27,66,4091.0
1,20,3,0,1964.0,1.0,0,1,2,19,75,5000.0
1,20,3,0,1957.0,0.67,0,1,1,34,67,4299.0
1,20,3,0,1956.0,0.33,0,1,2,20,65,5277.0
1,20,3,0,1964.0,0.33,0,1,2,27,60,5500.0
1,20,3,0,2001.0,0.8,1,0,1,34,78.5,4089.0
1,20,3,0,1958.0,1.0,0,1,1,17,50.5,5881.0
1,20,3,0,1960.0,0.5,0,1,2,14,61,5082.0
1,20,3,0,1958.0,0.75,0,1,2,14,67.5,5437.0
1,20,3,0,1960.0,1.0,0,1,2,23,80,5625.0
1,20,3,0,1957.0,0.67,0,0,2,23,84.5,4734.0
1,20,3,0,1959.0,1.0,0,1,2,31,67.5,5541.0
1,20,3,2,1987.0,0.5,0,0,2,20,93,5247.0
1,20,3,0,1962.0,0.75,1,1,2,31,70,5286.0
1,20,3,0,1963.0,1.0,0,0,2,19,52,5746.0
1,20,3,0,1960.0,0.75,0,1,1,14,72,5542.0
1,20,3,0,1958.0,1.0,0,1,2,17,87,5517.0
1,22,3,0,1928.0,0.71,1,1,2,27,123,7114.0
1,22,3,0,1929.0,1.0,1,1,2,23,72.2,8102.0
1,22,3,0,1928.0,0.33,1,1,1,27,60.5,6860.0
1,22,3,0,2010.0,0.33,1,1,2,14,82.5,8061.0
1,22,3,0,1934.0,0.0,1,1,2,27,82.5,7879.0
1,22,3,0,1910.0,0.29,1,1,1,27,85,7235.0
1,22,3,0,1925.0,0.86,1,1,1,27,100,7700.0
1,22,3,0,1927.0,0.67,1,1,2,27,94,8085.0
1,22,3,0,1923.0,0.5,1,1,2,5,111,8659.0
1,22,3,0,1913.0,0.71,1,1,2,27,94.5,8677.0
1,22,3,0,1932.0,1.0,1,1,2,27,68.5,9927.0
1,22,3,0,1925.0,1.0,1,1,1,20,86.5,9017.0
1,22,3,0,1912.0,0.4,1,1,2,23,88.5,7593.0
1,22,3,0,2016.0,0.63,1,1,2,10,89,9831.0
1,23,3,0,1935.0,0.5,1,1,2,27,91,7637.0
1,28,3,0,1953.0,1.0,0,0,2,20,68,4632.0
1,28,3,0,1955.0,0.67,0,1,2,20,66,5364.0
1,29,3,0,1961.0,0.86,1,1,0,23,54,6000.0
1,31,3,2,2017.0,0.5,0,1,2,10,64.5,5736.0
1,32,3,2,2006.0,-0.333333,0,0,2,10,153,3235.0
1,38,3,2,1987.0,1.0,0,0,2,33,74,2824.0
1,39,3,0,1961.0,1.0,1,1,2,20,76,9211.0
1,40,3,0,1957.0,0.86,1,0,2,19,73,5479.0
1,40,3,0,1954.0,0.67,1,0,2,14,58,5828.0
1,41,3,0,2001.0,0.75,1,0,2,16,76,5987.0
1,41,3,0,2000.0,1.0,1,0,1,27,54,4438.0
1,41,3,0,2019.0,0.29,1,1,2,10,74,5108.0
1,41,3,0,2016.0,0.86,1,0,2,10,73,5342.0
1,41,3,0,2001.0,0.29,1,1,2,17,60.5,5620.0
1,41,3,0,1999.0,0.6,1,0,1,11,74.5,4872.0
1,42,3,0,2001.0,1.0,1,0,1,19,78,6526.0
1,43,3,0,1956.0,0.63,1,0,2,34,69.5,4604.0
1,43,3,0,1957.0,0.5,0,0,2,25,45,5556.0
1,43,3,0,1990.0,0.33,0,0,2,14,73,4178.0
1,43,3,0,2023.0,0.18,1,1,2,3,57.5,5717.0
1,43,3,0,1956.0,1.0,0,1,2,27,72,5069.0
1,43,3,0,2023.0,0.24,1,1,2,3,59,5847.0
1,43,3,0,1956.0,0.5,1,0,2,20,76,5132.0
1,43,3,0,1954.0,1.0,1,0,1,19,66,4545.0
1,43,3,0,2021.0,0.14,1,0,2,7,68.5,4964.0
1,43,3,0,1995.0,0.83,1,0,1,23,71,4549.0
1,43,3,0,1956.0,1.0,0,0,1,34,62.5,5120.0
1,43,3,0,1957.0,0.63,1,0,2,34,77,6078.0
1,43,3,0,1954.0,0.0,0,0,2,19,64,4984.0
1,46,3,0,1986.0,0.5,1,1,2,19,78,7308.0
1,47,3,0,2017.0,0.67,1,0,2,10,65,3538.0
1,57,3,0,1981.0,0.5,1,0,2,17,76,2717.0
1,57,3,0,2001.0,0.5,1,0,2,8,74,3311.0
1,57,3,0,1962.0,0.29,1,0,2,19,68,2618.0
1,55,3,2,1999.0,1.0,0,1,2,5,96,3906.0
1,56,3,0,1975.0,0.71,1,0,1,34,74,3243.0
1,56,3,0,1977.0,0.88,1,0,2,27,72.5,4386.0
1,63,3,0,2020.0,0.67,1,1,2,7,64,8281.0
1,63,3,0,2018.0,0.75,1,1,2,7,66,7273.0
1,63,3,0,2021.0,0.4,1,0,2,7,83,5229.0
1,63,3,0,2020.0,0.67,1,0,2,10,65,6338.0
1,63,3,0,2019.0,0.67,1,0,2,10,67.5,5811.0
1,65,3,0,1888.0,0.5,1,1,0,19,105,9095.0
1,65,3,0,1890.0,0.8,1,1,2,36,119,9874.0
1,65,3,0,1927.0,0.83,1,1,2,27,74,9311.0
1,69,3,0,2016.0,0.6,1,0,2,10,84,5119.0
1,69,3,0,2019.0,0.771429,0,1,2,10,67,9310.0
1,70,3,0,1985.0,0.63,1,1,1,20,76.5,5399.0
1,70,3,0,1910.0,0.6,0,1,2,27,75.9,6179.0
1,70,3,0,1988.0,0.57,1,1,2,20,75.5,5364.0
1,70,3,0,1914.0,0.83,1,1,1,27,76,5039.0
1,70,3,0,1928.0,1.0,1,1,2,34,63.5,6142.0
1,72,3,0,1891.0,0.8,1,1,2,34,144,6806.0
1,72,3,0,1963.0,1.0,1,1,2,16,60.5,7620.0
1,72,3,0,1979.0,0.43,1,0,2,27,75.5,6291.0
1,72,3,0,1929.0,0.6,1,1,2,27,70.5,6809.0
1,75,3,0,1960.0,0.25,1,1,2,11,68,3647.0
1,75,3,0,1974.0,0.4,1,0,0,20,74.5,1409.0
1,75,3,0,1980.0,0.75,1,0,2,14,78.5,3102.0
1,75,3,0,1958.0,0.75,0,0,1,32,66,2500.0
1,75,3,0,1973.0,0.25,1,0,2,14,71.5,3021.0
1,75,3,0,1960.0,0.5,0,1,0,19,54,3000.0
1,75,3,0,1960.0,0.5,0,0,1,19,60.5,3157.0
1,75,3,0,1978.0,0.25,1,0,1,14,66,2424.0
1,75,3,0,1960.0,0.75,0,1,1,19,54,3333.0
1,75,3,0,1977.0,1.0,0,0,2,19,73.5,2653.0
1,75,3,0,1978.0,0.25,1,0,1,14,66,2545.0
1,75,3,0,1974.0,0.5,0,0,1,20,85.1,2174.0
1,75,3,0,1959.0,0.13,1,1,2,14,71.9,3588.0
1,75,3,0,1962.0,0.67,0,1,1,27,50,3780.0
1,75,3,0,1978.0,0.5,1,0,2,14,66,2394.0
1,75,3,0,1960.0,0.75,0,0,1,19,60.5,2851.0
1,75,3,0,1958.0,1.0,0,0,1,32,60,3250.0
1,75,3,0,1981.0,1.0,1,1,1,27,74,2703.0
1,75,3,0,1999.0,1.0,1,0,2,25,72,3403.0
1,79,3,0,1913.0,0.8,1,1,1,20,76,7895.0
1,79,3,0,1903.0,0.8,0,1,2,34,91,8110.0
1,79,3,0,1982.0,1.0,1,0,0,19,60,4092.0
1,79,3,0,1982.0,0.25,1,0,2,14,79,5443.0
1,79,3,0,1981.0,0.6,1,0,1,14,81.5,5153.0
1,85,3,0,1937.0,1.0,1,1,2,20,87.5,6960.0
1,90,3,0,1961.0,0.25,1,1,1,19,64,4391.0
1,90,3,0,1960.0,0.33,0,0,1,14,59,5085.0
1,90,3,0,1962.0,0.25,0,0,2,20,57,5561.0
1,92,3,0,2001.0,0.25,1,0,1,14,74,3095.0
1,92,3,0,2004.0,0.2,0,0,1,27,66.5,3353.0
1,101,3,2,1971.0,1.0,0,1,1,33,78.5,2178.0
1,101,3,0,2018.0,0.6,1,1,2,10,62,4790.0
1,101,3,0,1963.0,0.75,1,1,2,31,68,3426.0
1,102,3,0,2017.0,0.63,1,1,2,10,67,6910.0
1,102,3,0,2014.0,0.8,1,1,2,7,79.5,7358.0
1,103,3,0,1975.0,0.5,0,1,1,18,68,1618.0
1,103,3,0,1967.0,0.63,1,0,2,34,75,2160.0
1,103,3,0,1966.0,0.0,1,0,1,34,77.5,2000.0
1,103,3,0,1971.0,0.22,1,1,2,19,67,2507.0
1,103,3,0,1967.0,1.0,0,0,2,34,73,2411.0
1,103,3,0,1966.0,1.0,1,1,2,20,75,2667.0
1,103,3,0,1966.0,0.75,1,0,0,34,77.5,1923.0
1,103,3,0,1966.0,0.33,1,1,1,20,75,2173.0
1,103,3,0,1966.0,0.25,1,0,1,34,77.5,2129.0
1,103,3,0,1966.0,0.8,1,1,2,34,73,2397.0
1,103,3,0,1966.0,0.89,1,1,1,20,75,2380.0
1,103,3,0,1965.0,0.5,0,1,1,23,71.5,2035.0
1,103,3,0,1967.0,0.25,1,0,1,34,75,1933.0
1,103,3,0,1967.0,0.43,1,0,2,19,74,2257.0
1,103,3,0,1970.0,0.56,1,1,1,34,78,1913.0
1,103,3,0,1966.0,1.0,1,0,1,34,77.5,1910.0
1,103,3,0,1966.0,0.5,1,0,1,19,69,2319.0
1,103,3,0,1966.0,0.14,1,1,0,32,73,1932.0
1,105,3,0,1973.0,0.4,1,0,2,14,71,2901.0
1,105,3,0,1972.0,0.17,1,0,0,27,70,3029.0
1,105,3,0,1973.0,0.8,1,0,1,14,71,2465.0
1,105,3,0,2021.0,0.2,1,0,2,7,65,1062.0
1,105,3,0,1971.0,0.2,1,0,2,20,72.5,3793.0
1,107,3,0,1902.0,0.67,1,1,2,23,86,7035.0
1,107,3,0,1912.0,0.8,0,1,2,30,91,7802.0
1,107,3,0,1957.0,0.67,1,1,1,27,77,6526.0
1,107,3,0,1927.0,0.29,1,1,1,14,85,7529.0
1,107,3,0,1924.0,0.88,1,1,2,27,97.5,8718.0
1,107,3,0,1910.0,1.0,1,1,1,19,103,7427.0
1,107,3,0,1930.0,0.43,1,1,1,17,76,6803.0
1,107,3,0,1989.0,0.67,1,1,1,5,82,7390.0
1,107,3,0,1989.0,1.0,1,1,1,5,84.5,7822.0
1,107,3,0,1869.0,0.5,1,1,2,27,80,8063.0
1,107,3,0,1907.0,1.0,0,1,2,19,67,9373.0
1,107,3,0,2015.0,0.2,1,1,2,18,82,10207.0
1,108,3,0,2019.0,1.0,1,0,2,10,66.5,4992.0
1,112,3,0,1960.0,1.0,0,1,2,19,77,5506.0
1,112,3,0,1959.0,0.33,0,1,2,27,68,6250.0
1,112,3,0,1995.0,1.0,1,0,1,20,82,5550.0
1,112,3,0,1961.0,0.67,1,1,2,23,69,6087.0
1,114,3,0,2005.0,0.25,1,0,1,14,71,4648.0
1,117,3,0,2018.0,0.5,1,0,2,10,71.5,3776.0
1,119,3,0,1983.0,0.67,0,0,2,23,75.5,2252.0
1,122,3,0,1952.0,0.33,0,0,2,25,69.5,4504.0
1,122,3,0,1944.0,0.25,0,0,2,17,55.5,5333.0
1,122,3,0,1940.0,0.67,0,0,2,34,52,5673.0
1,122,3,0,1940.0,0.67,0,0,2,34,52,5231.0
1,122,3,0,1952.0,0.75,0,0,2,23,64,4922.0
1,122,3,0,1952.0,0.33,0,0,0,23,69,4638.0
1,122,3,0,1944.0,1.0,0,0,2,17,52,6115.0
1,122,3,0,1940.0,1.0,0,0,1,34,52,5769.0
1,122,3,0,1944.0,0.25,0,0,2,17,69.5,6187.0
1,122,3,0,1952.0,0.75,0,0,0,27,62,5000.0
1,122,3,0,1944.0,0.25,0,0,2,17,51.5,6117.0
1,122,3,0,1952.0,0.0,0,0,1,27,65,5554.0
1,125,3,0,1970.0,0.67,0,0,1,20,75.5,3377.0
1,125,3,0,1966.0,0.67,0,0,2,20,72,3819.0
1,125,3,2,1978.0,1.0,0,0,1,20,78.5,4013.0
1,125,3,0,1967.0,1.0,0,0,2,25,76.5,3464.0
1,125,3,0,1965.0,0.4,1,1,1,20,63,3730.0
1,125,3,2,1977.0,0.5,0,0,2,14,81,4198.0
1,125,3,0,2002.0,1.0,1,1,2,17,80,4625.0
1,125,3,0,1967.0,0.25,0,0,2,25,76,3816.0
1,125,3,0,1966.0,0.6,0,1,1,33,64.5,3566.0
1,127,3,0,1952.0,0.25,1,1,2,14,57.8,7007.0
1,132,3,2,2020.0,1.0,0,1,2,7,60.1,4759.0
1,134,3,0,1989.0,0.67,0,1,2,27,68.5,3416.0
1,134,3,0,1986.0,0.17,1,1,1,27,80,2738.0
1,134,3,0,1986.0,1.0,1,1,1,27,80,2875.0
1,136,3,0,2011.0,0.5,1,1,2,19,70,4800.0
1,139,3,0,2012.0,0.5,1,1,2,7,75.5,7152.0
1,139,3,0,1961.0,0.8,1,1,2,14,75,8733.0
1,139,3,0,1989.0,0.4,1,1,2,20,73.5,5973.0
1,139,3,0,2015.0,0.8,1,1,2,10,109.5,6621.0
1,139,3,0,1977.0,0.25,1,1,1,11,73.5,4653.0
1,139,3,0,1983.0,1.0,1,1,0,16,80.5,5590.0
1,139,3,0,1975.0,0.17,1,1,2,24,63.5,4661.0
1,139,3,0,1939.0,1.0,1,1,2,27,60,7625.0
1,139,3,0,1951.0,0.25,1,1,1,14,81,6543.0
1,139,3,0,1982.0,1.0,1,1,1,27,83.5,5473.0
1,139,3,0,2011.0,1.0,1,1,2,32,88.5,10339.0
1,139,3,0,1939.0,0.5,0,1,2,20,63,6587.0
1,139,3,0,1973.0,0.83,1,1,2,19,64.5,4760.0
1,139,3,0,1973.0,1.0,1,1,2,19,64.5,5504.0
1,139,3,0,1951.0,1.0,1,1,2,34,67,7343.0
1,139,3,0,1956.0,0.8,1,1,2,23,71.5,6685.0
1,139,3,0,1954.0,0.75,0,1,2,27,75,6933.0
1,139,3,0,1991.0,0.5,1,1,2,34,79,6519.0
1,139,3,0,1962.0,0.25,1,1,1,19,67,5896.0
1,139,3,0,1980.0,0.5,1,1,2,20,73.5,5646.0
1,139,3,0,1966.0,0.5,1,1,2,27,62.5,6880.0
1,139,3,0,1976.0,0.83,1,1,2,27,58.5,6325.0
1,139,3,0,2014.0,0.38,1,1,2,7,67,7687.0
1,139,3,0,1970.0,1.0,0,1,0,34,64,6269.0
1,139,3,0,1972.0,0.78,1,1,1,23,68,4338.0
1,139,3,0,2005.0,1.0,1,1,2,16,88,7273.0
1,139,3,0,2017.0,0.57,1,1,2,10,73,7397.0
1,139,3,0,1957.0,0.5,1,1,1,34,54,6685.0
1,139,3,0,2015.0,0.71,1,1,2,7,74,8041.0
1,139,3,0,1954.0,0.75,0,1,2,19,55.5,7477.0
1,139,3,0,1961.0,0.8,1,1,2,27,60.5,6942.0
1,139,3,0,1954.0,1.0,0,1,2,27,71.5,6923.0
1,139,3,0,1960.0,0.5,1,1,2,23,70,6729.0
1,139,3,0,1973.0,0.11,1,1,2,11,58,7155.0
1,139,3,0,1974.0,0.86,1,1,1,23,78.5,4904.0
1,139,3,0,1959.0,0.67,0,1,2,34,76.5,7190.0
1,139,3,0,1966.0,0.75,1,1,2,14,62.5,6368.0
1,141,3,0,1967.0,1.0,1,0,2,14,84.5,3728.0
1,149,3,0,1939.0,0.63,0,1,2,20,81,6481.0
1,156,3,2,1985.0,-0.5,0,1,1,23,84.5,3491.0
1,156,3,2,1982.0,1.0,0,1,2,27,75.5,4238.0
1,156,3,0,1969.0,0.67,0,1,2,23,75,3173.0
1,156,3,2,1988.0,-0.5,0,1,2,11,67,6448.0
1,156,3,2,1988.0,1.0,0,1,2,24,70,4457.0
1,157,3,0,1983.0,0.29,1,0,2,20,74.5,4725.0
1,157,3,0,1987.0,0.5,1,0,2,19,71,4859.0
1,157,3,0,1984.0,0.2,1,0,1,27,70,4129.0
1,157,3,0,2012.0,0.5,1,1,2,16,69.5,6691.0
1,157,3,0,1984.0,0.5,0,0,2,27,73.5,4762.0
1,158,3,0,2012.0,0.8,1,1,2,16,68,5882.0
1,162,3,0,1989.0,0.5,0,1,1,27,63,3175.0
1,162,3,0,2011.0,1.0,1,1,1,10,77,4026.0
1,162,3,0,1970.0,0.33,0,1,1,18,69,2645.0
1,162,3,0,1983.0,0.5,0,0,1,20,85,2141.0
1,162,3,0,1983.0,0.5,0,0,1,20,85.5,2164.0
1,162,3,2,1990.0,1.0,0,1,2,13,72,3819.0
1,162,3,0,1987.0,0.67,0,0,2,27,69,3078.0
1,162,3,2,2020.0,-0.5,0,0,2,7,80,4188.0
1,164,3,2,2008.0,1.0,1,0,1,16,92,3033.0
1,164,3,0,1989.0,1.0,0,0,2,23,79.5,2189.0
1,164,3,2,1978.0,1.0,0,0,1,19,77,2987.0
1,171,3,0,2013.0,0.8,1,1,2,5,77,5039.0
1,171,3,0,1962.0,0.75,1,0,1,19,73.5,3810.0
1,171,3,0,1972.0,0.5,1,0,2,20,74,3446.0
1,171,3,0,1952.0,0.67,0,0,2,19,71.6,4539.0
1,171,3,0,1967.0,0.25,1,0,1,27,72,2917.0
1,171,3,0,1972.0,0.75,1,0,2,20,73.5,3252.0
1,171,3,0,1971.0,0.75,1,0,1,19,76.8,2539.0
1,171,3,0,2017.0,0.4,1,0,2,10,64,4188.0
1,171,3,0,1972.0,1.0,1,0,2,20,73.8,2507.0
1,171,3,0,2017.0,0.8,1,0,2,11,64,4453.0
1,174,3,0,1945.0,0.71,1,1,2,19,58,6828.0
1,174,3,0,1951.0,0.38,1,1,2,20,62.6,6118.0
1,174,3,0,1950.0,1.0,1,1,1,19,80,6188.0
1,174,3,0,1951.0,0.63,1,1,1,17,62.6,5511.0
1,174,3,0,1950.0,0.5,1,1,2,14,61,6475.0
1,174,3,0,1950.0,1.0,1,1,1,27,52.5,5048.0
1,174,3,0,1951.0,0.88,1,1,1,17,62.6,6709.0
1,174,3,0,1946.0,0.57,1,1,1,27,66,5955.0
1,175,3,0,2006.0,0.29,1,1,2,10,75,3933.0
1,175,3,0,2020.0,0.25,1,0,2,7,58,4190.0
1,175,3,2,1992.0,1.0,0,1,1,27,116,2629.0
1,176,3,2,1989.0,1.0,0,1,2,23,88,3943.0
1,177,3,2,2007.0,1.0,0,1,2,20,74,4054.0
1,177,3,0,1973.0,0.2,1,1,1,25,70,1214.0
1,177,3,0,1992.0,0.33,1,0,1,17,71.5,1846.0
1,177,3,0,1974.0,0.67,0,1,1,14,73,2027.0
1,177,3,0,1974.0,0.8,1,1,1,19,66.5,2060.0
1,177,3,0,1976.0,1.0,0,1,1,33,77,1909.0
1,177,3,0,1970.0,0.67,0,1,2,19,73,2521.0
1,177,3,0,1992.0,1.0,0,0,2,17,64.5,2481.0
1,177,3,0,1974.0,0.67,0,1,1,16,73,1603.0
1,177,3,0,1972.0,0.2,1,1,2,33,75.5,2079.0
1,179,3,0,1985.0,0.14,1,1,1,23,60.5,4876.0
1,179,3,0,1974.0,0.36,1,1,1,23,52.5,5048.0
1,179,3,0,1974.0,0.21,1,1,1,23,52.5,4210.0
1,178,3,0,1991.0,0.33,0,0,2,19,75,2987.0
1,178,3,0,1991.0,0.33,0,0,1,19,73.5,2313.0
1,178,3,2,1993.0,1.0,0,0,1,20,78,3397.0
1,188,3,0,1954.0,1.0,1,1,2,19,76,7632.0
1,188,3,0,1935.0,1.0,0,1,2,13,72,6458.0
1,188,3,0,1955.0,1.0,1,1,1,19,65,5615.0
1,188,3,0,1938.0,0.33,1,1,1,17,82.5,5939.0
1,188,3,0,2009.0,0.67,1,0,2,5,92,8478.0
1,188,3,0,1953.0,0.17,1,1,1,14,80,6250.0
1,188,3,0,2020.0,0.57,1,1,2,10,69,7029.0
1,188,3,0,1957.0,0.25,1,1,2,34,73,5986.0
1,188,3,0,1956.0,0.33,0,1,1,34,65,6462.0
1,188,3,0,1950.0,0.25,0,1,1,16,84,6274.0
1,188,3,0,1954.0,0.33,1,1,1,31,70.5,5248.0
1,188,3,0,1959.0,0.71,1,1,2,34,66,6030.0
1,188,3,0,1959.0,1.0,1,1,2,33,64,6719.0
1,188,3,0,1956.0,1.0,1,1,1,31,66,6242.0
1,188,3,0,1951.0,0.67,1,1,2,34,74,5878.0
1,188,3,0,1951.0,0.83,1,1,2,34,62.5,6672.0
1,188,3,0,1955.0,0.29,1,1,2,20,72,6236.0
1,188,3,0,1956.0,1.0,1,1,2,31,84.5,7219.0
1,191,3,0,1958.0,0.83,1,0,1,27,66,4773.0
1,191,3,0,1957.0,0.6,0,0,1,34,62.5,4640.0
1,191,3,0,1958.0,0.57,1,1,2,34,57,6246.0
1,191,3,0,1958.0,0.14,1,0,1,19,65,4538.0
1,191,3,0,1958.0,0.6,1,0,2,27,66,5833.0
1,191,3,0,1962.0,1.0,1,1,2,23,68,5515.0
1,191,3,0,1958.0,1.0,0,1,2,34,63,5667.0
1,191,3,0,1958.0,0.14,1,1,1,34,53,5755.0
1,191,3,0,2017.0,1.0,1,1,2,10,84,7583.0
1,191,3,0,1956.0,0.75,0,1,2,20,74,5338.0
1,191,3,0,1957.0,0.25,0,0,0,34,62.5,4000.0
1,191,3,0,1957.0,0.67,0,1,2,17,64.5,6357.0
1,191,3,0,1958.0,0.67,0,1,2,19,73,5795.0
1,195,3,0,2021.0,0.5,0,0,2,7,60,4083.0
1,195,3,0,1964.0,0.75,0,0,1,14,77,2013.0
1,195,3,0,1966.0,1.0,1,0,1,18,63.5,2598.0
1,195,3,0,1986.0,0.33,0,0,2,25,75,3027.0
1,195,3,0,1965.0,0.5,1,0,2,27,71.5,2937.0
1,195,3,0,2021.0,0.83,1,0,2,7,60,4000.0
1,195,3,0,1964.0,0.5,1,0,2,14,62,3065.0
1,195,3,0,1964.0,1.0,1,0,2,19,70,3143.0
1,195,3,0,1965.0,0.4,1,0,2,20,54.5,2844.0
1,195,3,0,1964.0,1.0,1,0,1,19,70,2929.0
1,195,3,0,1966.0,1.0,0,0,2,20,71,3085.0
1,196,3,2,2016.0,1.0,0,0,2,10,81,4259.0
1,217,3,0,1974.0,0.67,0,1,1,19,76.5,2157.0
1,217,3,0,1979.0,1.0,0,1,2,19,66.5,3414.0
1,217,3,0,1972.0,0.67,0,1,1,19,80.5,2584.0
1,217,3,0,1957.0,0.25,0,0,2,14,64,4141.0
1,217,3,0,1964.0,0.33,0,1,2,33,67,4672.0
1,217,3,2,1986.0,-0.5,0,0,2,17,79.5,4906.0
1,217,3,0,1977.0,0.75,1,1,1,23,89.5,2961.0
1,217,3,0,1956.0,0.75,0,0,2,27,61,5082.0
1,217,3,0,1965.0,0.33,0,0,1,14,63,3810.0
1,217,3,0,1980.0,1.0,1,1,1,27,74,2806.0
1,217,3,2,1985.0,1.0,0,0,1,20,77,3896.0
1,217,3,0,1977.0,0.67,0,1,2,27,72,2986.0
1,217,3,0,1956.0,0.5,0,0,2,27,63,4587.0
1,217,3,0,1957.0,0.25,0,0,0,14,53.5,4000.0
1,217,3,0,1964.0,1.0,0,1,2,14,65.5,4748.0
1,217,3,0,1985.0,0.67,0,1,1,14,64,4072.0
1,218,3,0,1975.0,0.67,0,0,1,19,56.2,2598.0
1,218,3,0,1973.0,1.0,0,1,1,27,76,2263.0
1,220,3,0,1960.0,0.75,0,0,1,31,70.7,3819.0
1,221,3,2,1989.0,1.0,0,1,2,23,73.5,4082.0
1,224,3,2,1985.0,1.0,0,0,2,18,74.5,4295.0
1,224,3,2,2022.0,1.0,0,1,2,0,75.5,6132.0
1,224,3,2,1992.0,1.0,0,1,1,23,59,4831.0
1,225,3,0,2023.0,0.29,1,0,2,3,63.5,3937.0
1,225,3,0,2023.0,0.14,1,0,2,7,52,5440.0
1,225,3,0,2022.0,0.6,1,0,2,3,72,4375.0
1,225,3,0,2020.0,0.17,1,1,2,10,65.5,7359.0
1,226,3,0,1973.0,0.33,0,1,1,27,76,1868.0
1,229,3,0,1963.0,0.5,0,0,1,19,67.5,2141.0
1,229,3,0,1963.0,0.5,0,0,2,27,67.5,2370.0
1,229,3,0,1977.0,0.5,1,1,2,17,79,2456.0
1,229,3,0,1978.0,0.75,1,1,2,17,73,2548.0
1,229,3,2,1985.0,0.5,0,0,1,19,80,2363.0
1,229,3,0,1987.0,0.67,0,0,1,20,69.5,2446.0
1,229,3,0,1977.0,1.0,1,1,1,17,71,1901.0
1,229,3,0,1978.0,0.75,1,1,0,17,73,1712.0
1,229,3,0,1964.0,0.75,0,0,2,19,73.5,2585.0
1,229,3,0,1963.0,0.75,0,0,1,34,85,2176.0
1,229,3,0,1965.0,0.75,1,0,2,18,73,3055.0
1,229,3,0,1977.0,0.6,1,1,2,17,71,2662.0
1,229,3,0,1963.0,0.13,1,0,2,17,80,2875.0
1,232,3,0,1971.0,0.71,1,1,2,20,74.5,2752.0
1,232,3,0,1971.0,0.67,0,1,2,19,70.5,3163.0
1,233,3,0,1998.0,0.4,1,0,2,19,72,4621.0
1,233,3,0,1991.0,0.67,0,0,2,23,74.5,4557.0
1,233,3,0,1991.0,0.33,0,0,1,27,76.5,3856.0
1,233,3,0,1991.0,-0.25,0,0,1,27,81,3580.0
1,237,3,0,1972.0,1.0,0,0,0,27,77,1714.0
1,237,3,0,1973.0,0.13,1,1,1,34,52,3423.0
1,237,3,0,1944.0,1.0,0,0,0,11,69,2899.0
1,237,3,0,2019.0,0.29,1,1,2,10,73.5,5782.0
1,237,3,2,1981.0,1.0,0,0,1,20,78.5,3223.0
